20210520,Austin,"May 20, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=360616,Video,http://austintx.swagit.com/play/121808/0/
20210504,Austin,"May 4, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=359299
20210504,Austin,"May 4, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=359506,Video,http://austintx.swagit.com/play/120364/0/
20210527,Austin,"May 27, 2021 Mobility Committee Regular Meeting ",Agenda: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=360115
20210511,Austin,"May 11, 2021 Austin City Council Special Called Meeting (Joint Meeting) ",Agenda - Special Called Meeting: (Joint Meeting),https://www.austintexas.gov/edims/document.cfm?id=359710
20210511,Austin,"May 11, 2021 Austin City Council Special Called Meeting (Joint Meeting) ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=360085,Video,http://austintx.swagit.com/play/120638/0/
20210325,Austin,"March 25, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=356366
20210325,Austin,"March 25, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addenda,https://www.austintexas.gov/edims/document.cfm?id=357070
20210325,Austin,"March 25, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=356960
20210325,Austin,"March 25, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=357146
20210325,Austin,"March 25, 2021 Austin City Council Regular Meeting   ",Agenda Second Addendum,https://www.austintexas.gov/edims/document.cfm?id=357009
20210325,Austin,"March 25, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=357131
20210325,Austin,"March 25, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=357231,Video,http://austintx.swagit.com/play/116828/0/
20210518,Austin,"May 18, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=360152
20210518,Austin,"May 18, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=360395,Video,http://austintx.swagit.com/play/121615/0/
20210506,Austin,"May 6, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=358918
20210506,Austin,"May 6, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addenda,https://www.austintexas.gov/edims/document.cfm?id=359391
20210506,Austin,"May 6, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=359301
20210506,Austin,"May 6, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=359520
20210506,Austin,"May 6, 2021 Austin City Council Regular Meeting   ",Agenda Second Addendum,https://www.austintexas.gov/edims/document.cfm?id=359346
20210506,Austin,"May 6, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=359508
20210506,Austin,"May 6, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=359667,Video,http://austintx.swagit.com/play/120510/0/
20210427,Austin,"April 27, 2021 Housing and Planning Committee Regular Meeting ",Agenda: Housing and Planning Committee (HPC),https://www.austintexas.gov/edims/document.cfm?id=358426
20210427,Austin,"April 27, 2021 Housing and Planning Committee Regular Meeting ",Agenda - Cancellation Notice: Housing and Planning Committee (HPC),https://www.austintexas.gov/edims/document.cfm?id=359228
20210525,Austin,"May 25, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=360660
20210525,Austin,"May 25, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361014,Video,http://austintx.swagit.com/play/122013/0/
20210524,Austin,"May 24, 2021 Health & Human Services Committee Regular Meeting ",Agenda: Health and Human Services Committee (HHSC),https://www.austintexas.gov/edims/document.cfm?id=360113
20210524,Austin,"May 24, 2021 Health & Human Services Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=360964,Video,http://austintx.swagit.com/play/121915/0/
20210526,Austin,"May 26, 2021 Austin Energy Utility Oversight Committee Regular Meeting ",Agenda: Austin Energy Utility Oversight Committee (AEUOC),https://www.austintexas.gov/edims/document.cfm?id=360116
20210526,Austin,"May 26, 2021 Austin Energy Utility Oversight Committee Regular Meeting ",Agenda - Cancellation Notice: Austin Energy Utility Oversight Committee (AEUOC),https://www.austintexas.gov/edims/document.cfm?id=360661
20210511,Austin,"May 11, 2021 Austin City Council Special Called Meeting (Winter Storm Uri Discussion) ",Agenda - Special Called Meeting: (Winter Storm Uri Discussion),https://www.austintexas.gov/edims/document.cfm?id=359708
20210511,Austin,"May 11, 2021 Austin City Council Special Called Meeting (Winter Storm Uri Discussion) ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=360087,Video,http://austintx.swagit.com/play/120719/0/
20210609,Austin,"June 9, 2021 Health & Human Services Committee Regular Meeting ",Agenda: Health and Human Services Committee (HHSC),https://www.austintexas.gov/edims/document.cfm?id=361089
20210609,Austin,"June 9, 2021 Health & Human Services Committee Regular Meeting ",Agenda - Cancellation Notice: Health and Human Services Committee (HHSC),https://www.austintexas.gov/edims/document.cfm?id=361542
20210526,Austin,"May 26, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=360114
20210526,Austin,"May 26, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361013,Video,http://austintx.swagit.com/play/122106/0/
20210518,Austin,"May 18, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=360151
20210518,Austin,"May 18, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=360394,Video,http://austintx.swagit.com/play/121630/0/
20210607,Austin,"June 7, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=361600
20210607,Austin,"June 7, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361900,Video,http://austintx.swagit.com/play/122464/0/
20210511,Austin,"May 11, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=359709
20210511,Austin,"May 11, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=360086,Video,http://austintx.swagit.com/play/120645/0/
20210616,Austin,"June 16, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=361605
20210616,Austin,"June 16, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=362381,Video,http://austintx.swagit.com/play/122956/0/
20210601,Austin,"June 1, 2021 Austin Energy Utility Oversight Committee Special Called Meeting ",Agenda - Special Called Meeting: Austin Energy Utility Oversight Committee (AEUOC),https://www.austintexas.gov/edims/document.cfm?id=361090
20210601,Austin,"June 1, 2021 Austin Energy Utility Oversight Committee Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361430,Video,http://austintx.swagit.com/play/122270/0/
20210610,Austin,"June 10, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=361145
20210610,Austin,"June 10, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda Addendum: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=361649
20210610,Austin,"June 10, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=362117,Video,http://austintx.swagit.com/play/122717/0/
20210615,Austin,"June 15, 2021 Housing and Planning Committee Regular Meeting ",Agenda: Housing and Planning Committee (HPC),https://www.austintexas.gov/edims/document.cfm?id=361607
20210615,Austin,"June 15, 2021 Housing and Planning Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=362309,Video,http://austintx.swagit.com/play/122869/0/
20210603,Austin,"June 3, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=360659
20210603,Austin,"June 3, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361901,Video,http://austintx.swagit.com/play/122427/0/
20210608,Austin,"June 8, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=361606
20210608,Austin,"June 8, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361951,Video,http://austintx.swagit.com/play/122532/0/
20210601,Austin,"June 1, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=361100
20210601,Austin,"June 1, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361429,Video,http://austintx.swagit.com/play/122303/0/
20210610,Austin,"June 10, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=361146
20210610,Austin,"June 10, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=361833
20210610,Austin,"June 10, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=361651
20210610,Austin,"June 10, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=361971
20210610,Austin,"June 10, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=362031
20210610,Austin,"June 10, 2021 Austin City Council Regular Meeting   ","20210610-011, Agenda Late backup: Motion Sheet - CM Alter",https://www.austintexas.gov/edims/document.cfm?id=362034
20210610,Austin,"June 10, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=362118,Video,http://austintx.swagit.com/play/122705/0/
20210720,Austin,"July 20, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=363624
20210720,Austin,"July 20, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364149,Video,http://austintx.swagit.com/play/129227/0/
20210722,Austin,"July 22, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=363251
20210722,Austin,"July 22, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364349,Video,http://austintx.swagit.com/play/129446/0/
20210709,Austin,"July 9, 2021 Austin City Council Discussion ",Agenda - Discussion,https://www.austintexas.gov/edims/document.cfm?id=362945
20210608,Austin,"June 8, 2021 Austin City Council Work Session ",Agenda - Revised: Work Session,https://www.austintexas.gov/edims/document.cfm?id=361786
20210608,Austin,"June 8, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=361650
20210608,Austin,"June 8, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361952,Video,http://austintx.swagit.com/play/122533/0/
20210806,Austin,"August 6, 2021 Mobility Committee Special Called Meeting ",Agenda - Special Called Meeting: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=364990
20210806,Austin,"August 6, 2021 Mobility Committee Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365334,Video,http://austintx.swagit.com/play/130124/0/
20210804,Austin,"August 4, 2021 Public Health Committee Regular Meeting ",Agenda: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=364365
20210804,Austin,"August 4, 2021 Public Health Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365110,Video,http://austintx.swagit.com/play/129998/0/
20210719,Austin,"July 19, 2021 Public Safety Committee Regular Meeting ",Agenda: Public Safety Committee (PSC),https://www.austintexas.gov/edims/document.cfm?id=363211
20210719,Austin,"July 19, 2021 Public Safety Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364111,Video,http://austintx.swagit.com/play/129157/0/
20210603,Austin,"June 3, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=360662
20210603,Austin,"June 3, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=361383
20210603,Austin,"June 3, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=361099
20210603,Austin,"June 3, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=361500
20210603,Austin,"June 3, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=361431
20210603,Austin,"June 3, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=361902,Video,http://austintx.swagit.com/play/122406/0/
20210729,Austin,"July 29, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=363625
20210729,Austin,"July 29, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364810,Video,http://austintx.swagit.com/play/129762/0/
20210727,Austin,"July 27, 2021 Austin Energy Utility Oversight Committee Special Called Meeting ",Agenda - Special Called Meeting: Austin Energy Utility Oversight Committee (AEUOC),https://www.austintexas.gov/edims/document.cfm?id=363587
20210727,Austin,"July 27, 2021 Austin Energy Utility Oversight Committee Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364685,Video,http://austintx.swagit.com/play/129616/0/
20210721,Austin,"July 21, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=363212
20210721,Austin,"July 21, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364282,Video,http://austintx.swagit.com/play/129312/0/
20210814,Austin,"August 14, 2021 Austin City Council Discussion ",Agenda - Discussion,https://www.austintexas.gov/edims/document.cfm?id=365346
20210814,Austin,"August 14, 2021 Austin City Council Discussion ",Agenda - Cancellation Notice,https://www.austintexas.gov/edims/document.cfm?id=365446
20210727,Austin,"July 27, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=364411
20210727,Austin,"July 27, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364684,Video,http://austintx.swagit.com/play/129599/0/
20210817,Austin,"August 17, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=365489
20210818,Austin,"August 18, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=365157
20210818,Austin,"August 18, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366764,Video,http://austintx.swagit.com/play/130664/0/
20210803,Austin,"August 3, 2021 Austin City Council Budget Work Session ",Agenda - Work Session: Budget Work Session,https://www.austintexas.gov/edims/document.cfm?id=364856
20210803,Austin,"August 3, 2021 Austin City Council Budget Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365045,Video,http://austintx.swagit.com/play/129903/0/
20210805,Austin,"August 5, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting (Election Discussion),https://www.austintexas.gov/edims/document.cfm?id=364938
20210805,Austin,"August 5, 2021 Austin City Council Special Called Meeting ",Agenda - Cancellation Notice: Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=365066
20210810,Austin,"August 10, 2021 Austin City Council Special Called Meeting: (Joint Meeting) ",Agenda - Special Called Meeting: (Joint Meeting),https://www.austintexas.gov/edims/document.cfm?id=365158
20210810,Austin,"August 10, 2021 Austin City Council Special Called Meeting: (Joint Meeting) ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365363,Video,http://austintx.swagit.com/play/130241/0/
20210803,Austin,"August 3, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=364823
20210803,Austin,"August 3, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365044,Video,http://austintx.swagit.com/play/129932/0/
20210811,Austin,"August 11, 2021 Austin City Council Budget Adoption Reading ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=364854
20210811,Austin,"August 11, 2021 Austin City Council Budget Adoption Reading ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=365219
20210811,Austin,"August 11, 2021 Austin City Council Budget Adoption Reading ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=365345
20210811,Austin,"August 11, 2021 Austin City Council Budget Adoption Reading ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365492,Video,http://austintx.swagit.com/play/130334/0/
20210729,Austin,"July 29, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=363626
20210729,Austin,"July 29, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addenda,https://www.austintexas.gov/edims/document.cfm?id=364546
20210729,Austin,"July 29, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=364412
20210729,Austin,"July 29, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=364704
20210729,Austin,"July 29, 2021 Austin City Council Regular Meeting   ",Agenda Second Addendum,https://www.austintexas.gov/edims/document.cfm?id=364486
20210729,Austin,"July 29, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=364683
20210729,Austin,"July 29, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=364811,Video,http://austintx.swagit.com/play/129763/0/
20210909,Austin,"September 9, 2021 Mobility Committee Meeting ",Agenda: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=366616
20210810,Austin,"August 10, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=365159
20210810,Austin,"August 10, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365362,Video,http://austintx.swagit.com/play/130244/0/
20210908,Austin,"September 8, 2021 Public Health Committee Meeting ",Agenda: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=366615
20210805,Austin,"August 5, 2021 Austin City Council Budget Work Session ",Agenda - Special Called Meeting: Budget Work Session,https://www.austintexas.gov/edims/document.cfm?id=364857
20210805,Austin,"August 5, 2021 Austin City Council Budget Work Session ",Agenda Addendum - Special Called Meeting: Budget Work Session,https://www.austintexas.gov/edims/document.cfm?id=364926
20210805,Austin,"August 5, 2021 Austin City Council Budget Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366004,Video,http://austintx.swagit.com/play/130057/0/
20210910,Austin,"September 10, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=366986
20210831,Austin,"August 31, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=366614
20210831,Austin,"August 31, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366804,Video,http://austintx.swagit.com/play/136256/0/
20210811,Austin,"August 11, 2021 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting ",Agenda: Mueller Local Government Corporation,https://www.austintexas.gov/edims/document.cfm?id=364820
20210811,Austin,"August 11, 2021 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365493,Video,http://austintx.swagit.com/play/130435/0/
20210830,Austin,"August 30, 2021 Austin City Council Discussion ",Agenda - Discussion,https://www.austintexas.gov/edims/document.cfm?id=366613
20210901,Austin,"September 1, 2021 Austin City Council Discussion ",Agenda - Discussion,https://www.austintexas.gov/edims/document.cfm?id=366730
20210902,Austin,"September 2, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=366136
20210902,Austin,"September 2, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Combined Agenda and Addenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=366780
20210902,Austin,"September 2, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda Addendum: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=366617
20210902,Austin,"September 2, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda Second Addendum: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=366705
20210902,Austin,"September 2, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366954,Video,http://austintx.swagit.com/play/136381/0/
20210831,Austin,"August 31, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=366619
20210831,Austin,"August 31, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366805,Video,http://austintx.swagit.com/play/136255/0/
20210824,Austin,"August 24, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=366103
20210824,Austin,"August 24, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366479,Video,http://austintx.swagit.com/play/136031/0/
20210811,Austin,"August 11, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=364819
20210811,Austin,"August 11, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=365494,Video,http://austintx.swagit.com/play/130372/0/
20210813,Austin,"August 13, 2021 Austin City Council Budget Adoption Reading ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=364855
20210813,Austin,"August 13, 2021 Austin City Council Budget Adoption Reading ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=365220
20210813,Austin,"August 13, 2021 Austin City Council Budget Adoption Reading ",Agenda - Cancellation Notice,https://www.austintexas.gov/edims/document.cfm?id=365486
20210914,Austin,"September 14, 2021 Housing and Planning Committee Regular Meeting ",Agenda - Cancellation Notice: Housing and Planning Committee (HPC),https://www.austintexas.gov/edims/document.cfm?id=367262
20210826,Austin,"August 26, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=365558
20210826,Austin,"August 26, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366558,Video,http://austintx.swagit.com/play/136158/0/
20210805,Austin,"August 5, 2021 Mobility Committee Regular Meeting ",Agenda: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=364364
20210805,Austin,"August 5, 2021 Mobility Committee Regular Meeting ",Agenda - Cancellation Notice: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=364989
20210920,Austin,"September 20, 2021 Public Safety Committee Regular Meeting ",Agenda: Public Safety Committee (PSC),https://www.austintexas.gov/edims/document.cfm?id=367196
20210920,Austin,"September 20, 2021 Public Safety Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=367963,Video,http://austintx.swagit.com/play/139800/0/
20210921,Austin,"September 21, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=367504
20210921,Austin,"September 21, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=367964,Video,http://austintx.swagit.com/play/139895/0/
20210902,Austin,"September 2, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=366158
20210902,Austin,"September 2, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addenda,https://www.austintexas.gov/edims/document.cfm?id=366779
20210902,Austin,"September 2, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=366618
20210902,Austin,"September 2, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=366854
20210902,Austin,"September 2, 2021 Austin City Council Regular Meeting   ",Agenda Second Addendum,https://www.austintexas.gov/edims/document.cfm?id=366709
20210902,Austin,"September 2, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=366830
20210902,Austin,"September 2, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366955,Video,http://austintx.swagit.com/play/136379/0/
20210826,Austin,"August 26, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=365559
20210826,Austin,"August 26, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=366481
20210826,Austin,"August 26, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=366159
20210826,Austin,"August 26, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=366501
20210826,Austin,"August 26, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=366478
20210826,Austin,"August 26, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366557,Video,http://austintx.swagit.com/play/136148/0/
20210922,Austin,"September 22, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=367195
20210922,Austin,"September 22, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=368004,Video,http://austintx.swagit.com/play/140049/0/
20210914,Austin,"September 14, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=367184
